"country_region_code","country_region","sub_region_1","sub_region_2","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-16",-12,-1,49,-47,-35,11
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-17",-7,-1,71,-43,-32,9
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-18",-13,-2,34,-47,-35,11
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-19",-9,0,80,-39,-30,7
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-20",-14,-1,103,-27,11,2
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-21",-11,-7,90,-26,20,0
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-22",-1,1,92,-42,-36,9
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-23",3,8,146,-40,-35,8
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-24",-1,1,175,-37,-32,7
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-25",-3,3,146,-40,-35,8
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-26",-10,-2,148,-36,-32,6
"NL","Netherlands","SouthHolland","","NL-ZH",NA,"2020-06-27",-19,-6,48,-33,5,4
