"country_region_code","country_region","sub_region_1","sub_region_2","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-03",0,4,13,-3,2,1
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-04",2,2,13,0,2,1
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-05",-8,-2,-18,-4,1,2
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-06",-2,4,5,0,2,1
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-07",-1,1,28,2,-1,1
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-08",-9,1,-21,-10,-2,1
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-09",-4,2,-1,-8,-3,3
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-10",-10,3,-15,-16,-9,6
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-11",-8,6,3,-20,-13,6
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-12",-14,11,-4,-27,-17,9
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-13",-18,19,-5,-37,-19,9
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-14",-27,4,12,-34,-8,7
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-15",-39,7,15,-41,-14,6
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-16",-27,8,27,-54,-37,14
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-17",-29,7,63,-56,-42,16
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-18",-33,3,58,-56,-42,15
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-19",-39,0,14,-62,-45,18
