"country_region_code","country_region","sub_region_1","sub_region_2","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"TW","Taiwan","","","",NA,"02/05/2020",-10,4,13,-25,-5,4
"TW","Taiwan","","","",NA,"03/05/2020",-9,2,18,-21,-6,2
"TW","Taiwan","","","",NA,"04/05/2020",-12,4,-6,-19,5,3
"TW","Taiwan","","","",NA,"05/05/2020",-11,8,-3,-19,9,2
"TW","Taiwan","","","",NA,"06/05/2020",-14,4,-7,-17,9,2
"TW","Taiwan","","","",NA,"07/05/2020",-10,3,-13,-18,7,-1
"TW","Taiwan","","","",NA,"08/05/2020",-5,9,-3,-9,4,2
"TW","Taiwan","","","",NA,"09/05/2020",-5,9,-4,-20,2,2
"TW","Taiwan","","","",NA,"10/05/2020",-5,6,-1,-19,-8,1
"TW","Taiwan","","","",NA,"11/05/2020",-10,9,-10,-17,5,3
"TW","Taiwan","","","",NA,"12/05/2020",-15,3,-14,-19,8,3
"TW","Taiwan","","","",NA,"13/05/2020",-11,4,1,-15,9,2
"TW","Taiwan","","","",NA,"14/05/2020",-10,0,-9,-18,7,-2
"TW","Taiwan","","","",NA,"15/05/2020",-5,6,0,-11,2,1
"TW","Taiwan","","","",NA,"16/05/2020",-12,1,-14,-25,1,4
"TW","Taiwan","","","",NA,"17/05/2020",-3,7,13,-21,-5,3
"TW","Taiwan","","","",NA,"18/05/2020",-17,-3,-21,-20,3,4
"TW","Taiwan","","","",NA,"19/05/2020",-23,-7,-34,-23,6,5
"TW","Taiwan","","","",NA,"20/05/2020",-14,2,-17,-18,8,3
"TW","Taiwan","","","",NA,"21/05/2020",-24,-12,-38,-23,5,1
"TW","Taiwan","","","",NA,"22/05/2020",-28,-11,-47,-21,-1,7
"TW","Taiwan","","","",NA,"23/05/2020",-13,5,-36,-28,-1,6
"TW","Taiwan","","","",NA,"24/05/2020",0,10,19,-17,-5,2
"TW","Taiwan","","","",NA,"25/05/2020",-7,9,-6,-16,4,3
"TW","Taiwan","","","",NA,"26/05/2020",-14,1,-15,-19,8,3
"TW","Taiwan","","","",NA,"27/05/2020",-20,-5,-26,-19,6,4
"TW","Taiwan","","","",NA,"28/05/2020",-20,-9,-38,-22,4,1
"TW","Taiwan","","","",NA,"29/05/2020",-9,3,-17,-11,3,3
"TW","Taiwan","","","",NA,"30/05/2020",-4,9,2,-17,2,2
"TW","Taiwan","","","",NA,"31/05/2020",-2,8,19,-15,-6,1
"TW","Taiwan","","","",NA,"01/06/2020",-10,6,-10,-17,5,2
"TW","Taiwan","","","",NA,"02/06/2020",-10,6,-6,-17,9,2
"TW","Taiwan","","","",NA,"03/06/2020",-10,5,0,-14,8,2
"TW","Taiwan","","","",NA,"04/06/2020",-9,3,-9,-16,7,-1
"TW","Taiwan","","","",NA,"05/06/2020",-3,13,-2,-8,3,1
"TW","Taiwan","","","",NA,"06/06/2020",-5,9,-4,-16,1,2
"TW","Taiwan","","","",NA,"07/06/2020",-10,2,-11,-19,-9,3
"TW","Taiwan","","","",NA,"08/06/2020",-16,0,-24,-18,3,4
"TW","Taiwan","","","",NA,"09/06/2020",-12,5,-11,-16,8,2
"TW","Taiwan","","","",NA,"10/06/2020",-8,8,0,-13,8,1
"TW","Taiwan","","","",NA,"11/06/2020",-7,4,-10,-15,6,-2
"TW","Taiwan","","","",NA,"12/06/2020",-3,7,-3,-9,2,1
"TW","Taiwan","","","",NA,"13/06/2020",-3,8,2,-13,2,1
"TW","Taiwan","","","",NA,"14/06/2020",-6,4,5,-15,-8,2
"TW","Taiwan","","","",NA,"15/06/2020",-5,8,-4,-14,3,2
"TW","Taiwan","","","",NA,"16/06/2020",-7,7,-1,-14,7,2
"TW","Taiwan","","","",NA,"17/06/2020",-9,5,2,-13,6,1
"TW","Taiwan","","","",NA,"18/06/2020",-7,3,-9,-16,5,-2
"TW","Taiwan","","","",NA,"19/06/2020",-6,6,-5,-14,2,2
"TW","Taiwan","","","",NA,"20/06/2020",-8,7,-15,-13,67,-4
"TW","Taiwan","","","",NA,"21/06/2020",-1,10,16,-15,-5,2
"TW","Taiwan","","","",NA,"22/06/2020",-5,8,-3,-14,1,2
"TW","Taiwan","","","",NA,"23/06/2020",-5,8,-2,-12,4,2
"TW","Taiwan","","","",NA,"24/06/2020",1,13,2,2,3,-1
"TW","Taiwan","","","",NA,"25/06/2020",7,15,34,-12,-60,8
"TW","Taiwan","","","",NA,"26/06/2020",8,11,65,-14,-57,12
"TW","Taiwan","","","",NA,"27/06/2020",-5,3,22,-12,-17,1
